3.3080344200,-0.2416649610,0.7287701368,0.0318747317,-0.0052861409,-0.9763538984,-0.2137501421,-0.7588248849,0.4128869772,0.2095865756,1.4297717810,-0.4738801420,0.0006559266,-0.5017839670,-0.3833482265,-0.3559993207,1.1909784079,-0.4669001102,0.0586523861,0.0227156505,0.0714039952,0.5199999809,0.0095030246,0.6332384944,-0.0925765634,0.8517706394,-0.4208111763,-0.1561269462,0.0994718745,-0.1907609552,-1.1312528849,-0.0259413607,0.2268545926,0.1238710135,-0.1353030503,-0.0410584137
3.3021025658,-0.2396215200,0.7194455266,0.0140045329,0.0060295326,-0.9781315708,-0.2074274524,-0.8027744889,0.4128521383,0.1831516325,1.2317752838,-0.3620382845,-0.0807027072,-0.4511055648,-0.4182502329,-0.3713498712,1.2412904501,-0.5673140883,0.0389689282,0.0615202636,0.0718037039,0.5199999809,0.0035504564,0.4856070578,-0.1503136009,0.8541439176,-0.4298049808,-0.1630570441,0.1159428135,-0.2393205315,-0.9846636057,0.0830073729,0.2802245617,0.1320051849,-0.1217067763,-0.0182603635
3.2919192314,-0.2370247543,0.7093220949,-0.0024771560,0.0149842080,-0.9806640065,-0.1951087995,-0.8199691176,0.3776594400,0.1369893998,1.0508097410,-0.2784292996,-0.1415478885,-0.3874054849,-0.4321630001,-0.3671949804,1.2684584856,-0.6541627049,0.0284634624,0.0933176875,0.0730753765,0.5199999809,-0.0482485257,0.3783369064,-0.2198640108,0.9036635756,-0.4507597089,-0.1720937192,0.1133402884,-0.3160341978,-0.8308808804,0.1952588558,0.3993458450,0.1582300067,-0.1104988456,-0.0105659617
3.2782320976,-0.2340579480,0.6982875466,-0.0126683569,0.0189783214,-0.9821651332,-0.1866306169,-0.8406881094,0.3480129242,0.0971445888,1.0008294582,-0.2363630831,-0.1568928510,-0.3297936618,-0.4523828030,-0.3558444977,1.3000633717,-0.7072106004,0.0238417741,0.1161040142,0.0671831295,0.5199999809,-0.1176375896,0.3216189146,-0.2713908553,0.9510658979,-0.4551531672,-0.1663958132,0.1173953563,-0.3890013397,-0.7132474184,0.2768284678,0.5153390765,0.1920152158,-0.1065856814,-0.0302637164
3.2552185059,-0.2287649810,0.6813295484,-0.0346590281,0.0274980590,-0.9853301065,-0.1648247245,-0.8633037210,0.2910511792,0.0479046851,1.0387907028,-0.2624470890,-0.1393163353,-0.1883907467,-0.4689276516,-0.3406641185,1.3307074308,-0.7799348235,-0.0152698569,0.1703868508,0.0655694455,0.5199999809,-0.2487399429,0.2462686747,-0.4113752842,1.0454748869,-0.4818774462,-0.1460998058,0.1182003319,-0.4654999673,-0.4732437432,0.4035446644,0.8134996891,0.3404897153,-0.0946530178,-0.1069069132
3.2330136299,-0.2233749628,0.6623020768,-0.0429079151,0.0287874186,-0.9868168632,-0.1533710330,-0.9053013921,0.2332943827,-0.0091083152,1.1819635630,-0.3407984674,-0.1042265221,-0.1014378443,-0.4834650159,-0.3198612630,1.3797265291,-0.8032535315,-0.0139500964,0.2205478251,0.0583312139,0.5199999809,-0.3337955475,0.2183227390,-0.4754653275,1.0998711586,-0.4569898844,-0.1180858538,0.1185371801,-0.5163077116,-0.3512207270,0.4512487054,0.9882547259,0.4053740203,-0.0727142617,-0.1100606471
3.2107131481,-0.2192530483,0.6413158178,-0.0586999980,0.0357884200,-0.9891244598,-0.1300242372,-0.9746463895,0.1388899535,-0.0926171467,1.3767101765,-0.4139486849,-0.0619780682,0.0317785405,-0.4657635689,-0.2664876878,1.4403361082,-0.7663445473,-0.0268649030,0.2918889821,0.0753654540,0.5199999809,-0.4138886333,0.1819596142,-0.5652626157,1.1519771814,-0.3980851471,-0.1058800295,0.1141393632,-0.5575183034,-0.2147621810,0.5228335857,1.1948082447,0.4141639769,-0.0621766821,-0.1226326302
3.1897761822,-0.2122132033,0.6208220124,-0.0672869099,0.0374734371,-0.9905641861,-0.1133613980,-1.0223746300,0.0483445153,-0.1454004049,1.5471334457,-0.4999926090,-0.0273407102,0.1295841485,-0.4563775659,-0.3049364388,1.4551925659,-0.7769507766,-0.0396389104,0.3849363625,0.0979396850,0.5199999809,-0.4641815722,0.1782104820,-0.5775685906,1.1773629189,-0.3698951900,-0.1056561321,0.1168025136,-0.5701420307,-0.1563116312,0.5806040168,1.2945924997,0.3881281912,-0.0371332467,-0.0994242579
3.1760642529,-0.2040615976,0.6115292907,-0.0666216544,0.0412334394,-0.9925078246,-0.0937527427,-1.0734527111,-0.0181945208,-0.1868542284,1.6566644907,-0.5153458118,0.0004205742,0.2049777508,-0.4128620028,-0.3314526975,1.4309906960,-0.7190299630,-0.0269066095,0.4755470753,0.1129583046,0.5199999809,-0.5154291987,0.2044764757,-0.5578255057,1.1476839781,-0.3982890248,-0.1187678352,0.0825942829,-0.6143534780,-0.1365559846,0.5873048306,1.3913606405,0.3566127121,-0.0276786052,-0.0472541116
3.1688303947,-0.1950168908,0.6138612628,-0.0567062946,0.0404947476,-0.9946269420,-0.0765625091,-1.1038824320,-0.0585304908,-0.2067014873,1.6823346615,-0.5059571862,0.0105795069,0.2456174642,-0.3715054691,-0.3859494030,1.3738629818,-0.6861166358,-0.0200326908,0.5552781820,0.1137339249,0.5199999809,-0.5548770428,0.2689310312,-0.5192847252,1.0147135258,-0.3987296224,-0.1450372785,0.0770347342,-0.6441058517,-0.1710327119,0.5843997002,1.4319497347,0.3060491383,-0.0172639545,-0.0062360112
